50038,10002,39954.00,SUCCESS,WALLET,2025-01-21
50039,10002,3771.00,SUCCESS,BANK,2025-01-27
50040,10002,23237.00,SUCCESS,BANK,2025-01-05
50041,10002,12531.00,SUCCESS,CARD,2025-01-12
50042,10002,44228.00,SUCCESS,CARD,2025-01-02
50043,10002,43158.00,SUCCESS,CARD,2025-01-25
50044,10003,31026.00,SUCCESS,WALLET,2025-01-25
50045,10003,8714.00,SUCCESS,CARD,2025-01-30
50046,10003,41704.00,SUCCESS,WALLET,2025-01-25
50047,10003,43518.00,SUCCESS,BANK,2025-01-15
50048,10003,4861.00,FAILED,CARD,2025-01-06
50049,10003,7476.00,FAILED,BANK,2025-01-28
50050,10003,19237.00,SUCCESS,WALLET,2025-01-09
50051,10003,20168.00,SUCCESS,CARD,2025-01-05
50052,10003,699.00,SUCCESS,CARD,2025-01-22
50053,10003,45527.00,FAILED,CARD,2025-01-17
50054,10003,36541.00,SUCCESS,CARD,2025-01-03
50055,10003,3821.00,FAILED,CARD,2025-01-14
50056,10003,24922.00,SUCCESS,WALLET,2025-01-07
50057,10003,4722.00,SUCCESS,BANK,2025-01-30
50058,10003,13964.00,SUCCESS,WALLET,2025-01-08
50059,10003,763.00,SUCCESS,WALLET,2025-01-05
50060,10003,40255.00,SUCCESS,BANK,2025-01-01
50061,10003,9656.00,SUCCESS,CARD,2025-01-21
50062,10003,28425.00,SUCCESS,CARD,2025-01-25
50063,10003,25185.00,SUCCESS,BANK,2025-01-06
50064,10003,3465.00,SUCCESS,CARD,2025-01-30
50065,10003,15731.00,FAILED,CARD,2025-01-21
50066,10003,4471.00,FAILED,CARD,2025-01-11
50067,10004,20255.00,SUCCESS,WALLET,2025-01-20
50068,10004,44697.00,SUCCESS,BANK,2025-01-23
50069,10004,47631.00,SUCCESS,WALLET,2025-01-20
50070,10004,8456.00,SUCCESS,WALLET,2025-01-15
50071,10004,21836.00,SUCCESS,WALLET,2025-01-29
50072,10004,7976.00,SUCCESS,CARD,2025-01-06
50073,10004,23895.00,SUCCESS,CARD,2025-01-24
50074,10004,21184.00,SUCCESS,CARD,2025-01-03
50075,10004,32517.00,SUCCESS,WALLET,2025-01-23
50076,10004,48998.00,SUCCESS,WALLET,2025-01-15
50077,10004,30743.00,SUCCESS,CARD,2025-01-02
50078,10004,1702.00,SUCCESS,BANK,2025-01-09
50079,10004,14371.00,SUCCESS,CARD,2025-01-27
50080,10004,24232.00,FAILED,CARD,2025-01-23
50081,10004,21934.00,SUCCESS,WALLET,2025-01-11
50082,10004,13349.00,FAILED,CARD,2025-01-18
50083,10004,45662.00,SUCCESS,CARD,2025-01-07
50084,10004,19650.00,SUCCESS,CARD,2025-01-29
50085,10004,43495.00,SUCCESS,CARD,2025-01-30
50086,10004,45615.00,SUCCESS,WALLET,2025-01-16
50087,10004,8783.00,SUCCESS,BANK,2025-01-25
50088,10004,31857.00,SUCCESS,WALLET,2025-01-20
50089,10004,44348.00,SUCCESS,WALLET,2025-01-07
50090,10004,26163.00,SUCCESS,WALLET,2025-01-13
50091,10005,47085.00,SUCCESS,WALLET,2025-01-09
50092,10005,17804.00,FAILED,WALLET,2025-01-02
50093,10005,858.00,SUCCESS,WALLET,2025-01-01
50094,10005,48040.00,SUCCESS,WALLET,2025-01-23
50095,10005,12099.00,SUCCESS,CARD,2025-01-26
50096,10005,14904.00,SUCCESS,WALLET,2025-01-19
50097,10005,11014.00,SUCCESS,CARD,2025-01-16
50098,10005,15536.00,SUCCESS,WALLET,2025-01-06
50099,10005,13854.00,FAILED,WALLET,2025-01-11
50100,10005,34650.00,SUCCESS,CARD,2025-01-22
50101,10005,358.00,SUCCESS,BANK,2025-01-30
50102,10005,30550.00,SUCCESS,WALLET,2025-01-19
50103,10005,5481.00,SUCCESS,CARD,2025-01-25
50104,10005,24923.00,SUCCESS,WALLET,2025-01-10
50105,10005,18766.00,SUCCESS,CARD,2025-01-26
50106,10005,33550.00,SUCCESS,BANK,2025-01-14
50107,10005,47515.00,SUCCESS,BANK,2025-01-18
50108,10005,14896.00,SUCCESS,CARD,2025-01-08
50109,10005,7199.00,SUCCESS,WALLET,2025-01-21
50110,10005,7895.00,SUCCESS,WALLET,2025-01-12
50111,10005,20338.00,SUCCESS,WALLET,2025-01-25
50112,10005,15812.00,SUCCESS,CARD,2025-01-03
50113,10005,46966.00,SUCCESS,BANK,2025-01-15
50114,10005,22267.00,SUCCESS,CARD,2025-01-13
50115,10005,16380.00,SUCCESS,WALLET,2025-01-17
50116,10006,15175.00,SUCCESS,WALLET,2025-01-06
50117,10006,27438.00,SUCCESS,WALLET,2025-01-30
50118,10006,13798.00,FAILED,BANK,2025-01-09
50119,10006,29978.00,SUCCESS,BANK,2025-01-03
50120,10006,29195.00,FAILED,BANK,2025-01-27
50121,10006,43877.00,SUCCESS,WALLET,2025-01-06
50122,10006,8402.00,SUCCESS,WALLET,2025-01-05
50123,10006,16627.00,SUCCESS,BANK,2025-01-28
50124,10006,22033.00,SUCCESS,CARD,2025-01-03
50125,10006,34913.00,SUCCESS,WALLET,2025-01-02
50126,10006,13786.00,SUCCESS,CARD,2025-01-19
50127,10006,11015.00,FAILED,WALLET,2025-01-19
50128,10006,32701.00,SUCCESS,WALLET,2025-01-23
50129,10006,31775.00,FAILED,WALLET,2025-01-13
50130,10006,44589.00,SUCCESS,CARD,2025-01-25
50131,10006,8412.00,SUCCESS,WALLET,2025-01-26
50132,10006,16430.00,SUCCESS,WALLET,2025-01-22
50133,10006,27646.00,SUCCESS,BANK,2025-01-03
50134,10006,41096.00,SUCCESS,CARD,2025-01-20
50135,10006,26428.00,SUCCESS,WALLET,2025-01-13
50136,10006,21312.00,FAILED,WALLET,2025-01-10
50137,10006,17580.00,SUCCESS,BANK,2025-01-02
50138,10006,1418.00,FAILED,CARD,2025-01-23
50139,10006,12515.00,SUCCESS,CARD,2025-01-05
50140,10006,10020.00,SUCCESS,CARD,2025-01-14
50141,10006,30417.00,SUCCESS,BANK,2025-01-08
50142,10007,9598.00,SUCCESS,BANK,2025-01-23
50143,10007,46005.00,SUCCESS,BANK,2025-01-03
50144,10007,20844.00,SUCCESS,CARD,2025-01-26
50145,10007,4447.00,SUCCESS,WALLET,2025-01-21
50146,10007,34587.00,SUCCESS,CARD,2025-01-23
50147,10007,19587.00,FAILED,CARD,2025-01-06
50148,10007,876.00,SUCCESS,WALLET,2025-01-27
50149,10007,17648.00,SUCCESS,CARD,2025-01-19
50150,10007,14895.00,SUCCESS,WALLET,2025-01-03
50151,10007,20923.00,SUCCESS,WALLET,2025-01-27
50152,10007,48481.00,SUCCESS,CARD,2025-01-21
50153,10007,34224.00,SUCCESS,CARD,2025-01-11
50154,10007,31012.00,SUCCESS,WALLET,2025-01-17
50155,10007,39065.00,SUCCESS,WALLET,2025-01-03
50156,10007,13626.00,SUCCESS,WALLET,2025-01-06
50157,10007,35172.00,SUCCESS,WALLET,2025-01-26
50158,10007,4703.00,SUCCESS,WALLET,2025-01-28
50159,10007,40340.00,SUCCESS,WALLET,2025-01-19
50160,10007,2998.00,SUCCESS,WALLET,2025-01-30
50161,10007,22275.00,SUCCESS,CARD,2025-01-20
50162,10007,14090.00,FAILED,WALLET,2025-01-19
50163,10007,9658.00,FAILED,WALLET,2025-01-05
50164,10007,48920.00,FAILED,WALLET,2025-01-25
50165,10007,13934.00,SUCCESS,WALLET,2025-01-16
50166,10007,28486.00,SUCCESS,CARD,2025-01-02
50167,10007,23189.00,SUCCESS,WALLET,2025-01-04
50168,10007,45590.00,SUCCESS,CARD,2025-01-16
50169,10008,45013.00,SUCCESS,WALLET,2025-01-23
50170,10008,2444.00,SUCCESS,WALLET,2025-01-18
50171,10008,31523.00,SUCCESS,WALLET,2025-01-01
50172,10008,31512.00,FAILED,CARD,2025-01-02
50173,10008,13330.00,FAILED,BANK,2025-01-11
50174,10008,49067.00,SUCCESS,WALLET,2025-01-18
50175,10008,9726.00,SUCCESS,WALLET,2025-01-14
50176,10008,36580.00,FAILED,WALLET,2025-01-24
50177,10008,33510.00,FAILED,WALLET,2025-01-25
50178,10008,25789.00,SUCCESS,WALLET,2025-01-03
50179,10008,35966.00,SUCCESS,CARD,2025-01-10
50180,10008,34483.00,SUCCESS,WALLET,2025-01-16
50181,10008,18759.00,SUCCESS,WALLET,2025-01-28
50182,10008,39788.00,SUCCESS,CARD,2025-01-02
50183,10008,5804.00,SUCCESS,CARD,2025-01-29
50184,10008,3183.00,SUCCESS,WALLET,2025-01-24
50185,10008,11885.00,SUCCESS,WALLET,2025-01-12
50186,10008,4524.00,SUCCESS,CARD,2025-01-12
50187,10008,2612.00,SUCCESS,WALLET,2025-01-12
50188,10008,19310.00,FAILED,WALLET,2025-01-24
50189,10008,5293.00,SUCCESS,CARD,2025-01-25
50190,10008,41602.00,SUCCESS,WALLET,2025-01-24
50191,10008,21226.00,SUCCESS,CARD,2025-01-08
50192,10008,41073.00,SUCCESS,BANK,2025-01-17
50193,10008,36838.00,FAILED,WALLET,2025-01-02
50194,10008,37823.00,SUCCESS,CARD,2025-01-19
50195,10008,11732.00,SUCCESS,WALLET,2025-01-09
50196,10008,31130.00,FAILED,CARD,2025-01-12
50197,10009,45853.00,SUCCESS,BANK,2025-01-12
50198,10009,39321.00,SUCCESS,CARD,2025-01-27
50199,10009,48979.00,SUCCESS,CARD,2025-01-18
50200,10009,21101.00,SUCCESS,CARD,2025-01-01
50201,10009,21488.00,SUCCESS,CARD,2025-01-03
50202,10009,10433.00,SUCCESS,BANK,2025-01-19
50203,10009,45271.00,SUCCESS,CARD,2025-01-14
50204,10009,28891.00,FAILED,WALLET,2025-01-18
50205,10009,4112.00,FAILED,BANK,2025-01-25
50206,10009,24148.00,SUCCESS,WALLET,2025-01-22
50207,10009,2296.00,SUCCESS,WALLET,2025-01-12
50208,10009,15189.00,SUCCESS,WALLET,2025-01-16
50209,10009,1079.00,SUCCESS,CARD,2025-01-01
50210,10009,25430.00,SUCCESS,CARD,2025-01-13
50211,10009,21538.00,SUCCESS,WALLET,2025-01-03
50212,10009,26913.00,SUCCESS,WALLET,2025-01-12
50213,10009,5731.00,SUCCESS,WALLET,2025-01-18
50214,10009,18643.00,SUCCESS,WALLET,2025-01-23
50215,10009,8168.00,SUCCESS,CARD,2025-01-15
50216,10009,20116.00,SUCCESS,CARD,2025-01-17
50217,10009,41685.00,SUCCESS,WALLET,2025-01-07
50218,10009,19496.00,SUCCESS,CARD,2025-01-21
50219,10009,21218.00,SUCCESS,WALLET,2025-01-06
50220,10009,7133.00,SUCCESS,WALLET,2025-01-29
50221,10009,38803.00,SUCCESS,WALLET,2025-01-21
50222,10009,4025.00,FAILED,WALLET,2025-01-29
50223,10009,8647.00,FAILED,BANK,2025-01-05
50224,10009,35911.00,SUCCESS,WALLET,2025-01-04
50225,10009,17721.00,SUCCESS,CARD,2025-01-18
50226,10010,15273.00,SUCCESS,CARD,2025-01-16
50227,10010,40925.00,SUCCESS,WALLET,2025-01-16
50228,10010,16905.00,SUCCESS,WALLET,2025-01-24
50229,10010,20354.00,SUCCESS,CARD,2025-01-18
50230,10010,21518.00,SUCCESS,WALLET,2025-01-29
50231,10010,40717.00,SUCCESS,WALLET,2025-01-18
50232,10010,3729.00,FAILED,WALLET,2025-01-01
50233,10010,15550.00,SUCCESS,WALLET,2025-01-02
50234,10010,10233.00,SUCCESS,WALLET,2025-01-26
50235,10010,25013.00,SUCCESS,CARD,2025-01-24
50236,10010,5367.00,SUCCESS,CARD,2025-01-12
50237,10010,46395.00,FAILED,CARD,2025-01-18
50238,10011,40728.00,SUCCESS,WALLET,2025-01-20
50239,10011,45049.00,SUCCESS,CARD,2025-01-16
50240,10011,5289.00,SUCCESS,CARD,2025-01-28
50241,10011,6082.00,FAILED,WALLET,2025-01-09
50242,10011,49883.00,FAILED,CARD,2025-01-09
50243,10011,5896.00,SUCCESS,WALLET,2025-01-03
50244,10011,16697.00,SUCCESS,WALLET,2025-01-28
50245,10011,29287.00,SUCCESS,BANK,2025-01-06
50246,10011,29813.00,SUCCESS,BANK,2025-01-04
50247,10011,30743.00,SUCCESS,WALLET,2025-01-19
50248,10011,41272.00,SUCCESS,CARD,2025-01-28
50249,10011,32892.00,SUCCESS,CARD,2025-01-17
50250,10011,10238.00,FAILED,CARD,2025-01-07
50251,10012,21833.00,SUCCESS,CARD,2025-01-16
50252,10012,46901.00,SUCCESS,WALLET,2025-01-04
50253,10012,15533.00,SUCCESS,CARD,2025-01-26
50254,10012,3297.00,SUCCESS,WALLET,2025-01-19
50255,10012,6037.00,FAILED,WALLET,2025-01-26
50256,10012,15126.00,SUCCESS,WALLET,2025-01-15
50257,10012,48692.00,SUCCESS,WALLET,2025-01-24
50258,10012,33753.00,SUCCESS,WALLET,2025-01-17
50259,10012,4133.00,SUCCESS,WALLET,2025-01-04
50260,10012,11036.00,SUCCESS,WALLET,2025-01-28
50261,10012,25643.00,FAILED,BANK,2025-01-08
50262,10012,6867.00,SUCCESS,CARD,2025-01-18
50263,10012,40069.00,SUCCESS,WALLET,2025-01-12
50264,10012,42746.00,SUCCESS,WALLET,2025-01-27
50265,10013,17896.00,SUCCESS,CARD,2025-01-26
50266,10013,16415.00,SUCCESS,WALLET,2025-01-11
50267,10013,37232.00,FAILED,CARD,2025-01-07
50268,10013,5232.00,SUCCESS,WALLET,2025-01-13
50269,10013,29210.00,SUCCESS,WALLET,2025-01-23
50270,10013,12455.00,SUCCESS,WALLET,2025-01-05
50271,10013,35968.00,SUCCESS,CARD,2025-01-09
50272,10013,3182.00,SUCCESS,WALLET,2025-01-12
50273,10013,9409.00,SUCCESS,BANK,2025-01-20
50274,10013,8031.00,SUCCESS,CARD,2025-01-11
50275,10013,4869.00,SUCCESS,CARD,2025-01-19
50276,10013,19049.00,SUCCESS,CARD,2025-01-19
50277,10013,47195.00,FAILED,WALLET,2025-01-10
50278,10013,17959.00,SUCCESS,BANK,2025-01-18
50279,10013,7248.00,SUCCESS,BANK,2025-01-27
50280,10014,15842.00,SUCCESS,BANK,2025-01-07
50281,10014,35245.00,SUCCESS,WALLET,2025-01-07
50282,10014,16551.00,SUCCESS,WALLET,2025-01-28
50283,10014,9689.00,SUCCESS,WALLET,2025-01-08
50284,10014,37726.00,SUCCESS,WALLET,2025-01-22
50285,10014,2736.00,SUCCESS,WALLET,2025-01-15
50286,10014,5500.00,FAILED,CARD,2025-01-26
50287,10014,22362.00,SUCCESS,CARD,2025-01-11
50288,10014,27456.00,SUCCESS,CARD,2025-01-13
50289,10014,25316.00,SUCCESS,CARD,2025-01-26
50290,10015,8193.00,SUCCESS,WALLET,2025-01-17
50291,10015,11299.00,SUCCESS,WALLET,2025-01-26
50292,10015,47848.00,SUCCESS,CARD,2025-01-13
50293,10015,35784.00,SUCCESS,WALLET,2025-01-30
50294,10015,9431.00,SUCCESS,CARD,2025-01-16
50295,10015,43118.00,SUCCESS,WALLET,2025-01-29
50296,10015,11612.00,FAILED,CARD,2025-01-19
50297,10015,30682.00,SUCCESS,WALLET,2025-01-15
50298,10015,18713.00,SUCCESS,CARD,2025-01-06
50299,10015,8222.00,SUCCESS,WALLET,2025-01-20
50300,10015,25567.00,SUCCESS,CARD,2025-01-25
50301,10016,30119.00,SUCCESS,WALLET,2025-01-03
50302,10016,49091.00,FAILED,CARD,2025-01-30
50303,10016,43332.00,SUCCESS,CARD,2025-01-21
50304,10016,43973.00,SUCCESS,BANK,2025-01-23
50305,10016,6527.00,SUCCESS,BANK,2025-01-06
50306,10016,27730.00,FAILED,CARD,2025-01-02
50307,10016,3376.00,SUCCESS,WALLET,2025-01-11
50308,10016,42604.00,FAILED,WALLET,2025-01-06
50309,10016,27478.00,SUCCESS,WALLET,2025-01-28
50310,10016,3273.00,SUCCESS,WALLET,2025-01-27
50311,10016,39811.00,SUCCESS,BANK,2025-01-11
50312,10016,2980.00,SUCCESS,WALLET,2025-01-11
50313,10017,48381.00,SUCCESS,WALLET,2025-01-04
50314,10017,35172.00,SUCCESS,WALLET,2025-01-26
50315,10017,48605.00,SUCCESS,BANK,2025-01-17
50316,10017,32174.00,SUCCESS,WALLET,2025-01-10
50317,10017,5905.00,SUCCESS,CARD,2025-01-30
50318,10017,16052.00,SUCCESS,BANK,2025-01-06
50319,10017,39177.00,SUCCESS,CARD,2025-01-05
50320,10017,27378.00,SUCCESS,BANK,2025-01-16
50321,10017,26341.00,SUCCESS,WALLET,2025-01-30
50322,10017,858.00,SUCCESS,WALLET,2025-01-22
50323,10017,6284.00,SUCCESS,BANK,2025-01-16
50324,10017,3692.00,SUCCESS,WALLET,2025-01-30
50325,10017,34402.00,SUCCESS,CARD,2025-01-13
50326,10018,33345.00,SUCCESS,WALLET,2025-01-10
50327,10018,21500.00,SUCCESS,BANK,2025-01-06
50328,10018,3035.00,SUCCESS,WALLET,2025-01-09
50329,10018,13423.00,SUCCESS,CARD,2025-01-28
50330,10018,48918.00,SUCCESS,BANK,2025-01-21
50331,10018,6758.00,SUCCESS,CARD,2025-01-28
50332,10018,36991.00,SUCCESS,WALLET,2025-01-25
50333,10018,5238.00,SUCCESS,WALLET,2025-01-29
50334,10018,12053.00,SUCCESS,WALLET,2025-01-11
50335,10018,33224.00,SUCCESS,BANK,2025-01-20
50336,10018,15790.00,SUCCESS,CARD,2025-01-08
50337,10018,36213.00,SUCCESS,WALLET,2025-01-06
50338,10018,28825.00,SUCCESS,CARD,2025-01-21
50339,10018,33118.00,SUCCESS,CARD,2025-01-23
50340,10019,23234.00,SUCCESS,WALLET,2025-01-26
50341,10019,40071.00,SUCCESS,BANK,2025-01-13
50342,10019,42368.00,SUCCESS,CARD,2025-01-13
50343,10019,46300.00,SUCCESS,CARD,2025-01-13
50344,10019,34332.00,SUCCESS,WALLET,2025-01-22
50345,10019,44974.00,SUCCESS,WALLET,2025-01-30
50346,10019,31559.00,SUCCESS,CARD,2025-01-28
50347,10019,47466.00,SUCCESS,CARD,2025-01-12
50348,10019,14238.00,SUCCESS,CARD,2025-01-01
50349,10019,9816.00,SUCCESS,CARD,2025-01-14
50350,10019,41309.00,SUCCESS,WALLET,2025-01-06
50351,10019,7979.00,SUCCESS,WALLET,2025-01-03
50352,10019,19518.00,SUCCESS,CARD,2025-01-08
50353,10019,17051.00,SUCCESS,BANK,2025-01-07
50354,10019,46083.00,SUCCESS,WALLET,2025-01-20
50355,10020,30942.00,SUCCESS,CARD,2025-01-05
50356,10020,37905.00,SUCCESS,WALLET,2025-01-11
50357,10020,28993.00,SUCCESS,WALLET,2025-01-13
50358,10020,17824.00,SUCCESS,BANK,2025-01-13
50359,10020,8811.00,SUCCESS,CARD,2025-01-01
50360,10020,47829.00,SUCCESS,WALLET,2025-01-13
50361,10020,48450.00,SUCCESS,CARD,2025-01-07
50362,10020,10209.00,FAILED,BANK,2025-01-26
50363,10020,11911.00,SUCCESS,WALLET,2025-01-17
50364,10020,7396.00,SUCCESS,BANK,2025-01-23
50365,10021,31324.00,SUCCESS,WALLET,2025-01-23
50366,10021,4248.00,SUCCESS,CARD,2025-01-25
50367,10021,23978.00,SUCCESS,WALLET,2025-01-18
50368,10021,40140.00,SUCCESS,CARD,2025-01-25
50369,10021,1293.00,SUCCESS,WALLET,2025-01-07
50370,10021,45281.00,SUCCESS,CARD,2025-01-28
50371,10021,4282.00,SUCCESS,BANK,2025-01-23
50372,10021,44510.00,FAILED,BANK,2025-01-10
50373,10021,21381.00,SUCCESS,CARD,2025-01-02
50374,10021,40183.00,FAILED,WALLET,2025-01-19
50375,10021,41609.00,SUCCESS,WALLET,2025-01-28
50376,10022,13911.00,SUCCESS,WALLET,2025-01-16
50377,10022,29806.00,SUCCESS,WALLET,2025-01-29
50378,10022,29359.00,SUCCESS,CARD,2025-01-19
50379,10022,13061.00,SUCCESS,WALLET,2025-01-03
50380,10022,2741.00,SUCCESS,WALLET,2025-01-03
50381,10022,28780.00,SUCCESS,WALLET,2025-01-02
50382,10022,22471.00,SUCCESS,BANK,2025-01-20
50383,10022,42454.00,SUCCESS,WALLET,2025-01-04
50384,10022,20937.00,SUCCESS,WALLET,2025-01-28
50385,10022,9493.00,SUCCESS,BANK,2025-01-07
50386,10022,44822.00,SUCCESS,WALLET,2025-01-17
50387,10022,31442.00,SUCCESS,CARD,2025-01-15
50388,10023,12138.00,SUCCESS,CARD,2025-01-17
50389,10023,17278.00,FAILED,CARD,2025-01-04
50390,10023,22329.00,SUCCESS,BANK,2025-01-24
50391,10023,39319.00,SUCCESS,BANK,2025-01-18
50392,10023,13108.00,FAILED,WALLET,2025-01-27
50393,10023,11804.00,SUCCESS,BANK,2025-01-18
50394,10023,26321.00,SUCCESS,CARD,2025-01-13
50395,10023,4332.00,FAILED,CARD,2025-01-01
50396,10023,41220.00,SUCCESS,WALLET,2025-01-03
50397,10023,31128.00,SUCCESS,CARD,2025-01-14
50398,10023,43181.00,SUCCESS,BANK,2025-01-05
50399,10023,33889.00,SUCCESS,BANK,2025-01-12
50400,10023,2846.00,SUCCESS,BANK,2025-01-25
50401,10024,20230.00,SUCCESS,WALLET,2025-01-29
50402,10024,26204.00,FAILED,WALLET,2025-01-22
50403,10024,29685.00,SUCCESS,WALLET,2025-01-19
50404,10024,23090.00,SUCCESS,BANK,2025-01-10
50405,10024,10849.00,SUCCESS,BANK,2025-01-02
50406,10024,10255.00,SUCCESS,WALLET,2025-01-27
50407,10024,28766.00,SUCCESS,WALLET,2025-01-24
50408,10024,40266.00,SUCCESS,BANK,2025-01-13
50409,10024,11882.00,SUCCESS,BANK,2025-01-26
50410,10024,6898.00,SUCCESS,CARD,2025-01-15
50411,10024,22440.00,SUCCESS,CARD,2025-01-10
50412,10024,26759.00,FAILED,CARD,2025-01-01
50413,10024,46380.00,SUCCESS,CARD,2025-01-27
50414,10024,15697.00,FAILED,BANK,2025-01-22
50415,10025,43494.00,FAILED,CARD,2025-01-21
50416,10025,1279.00,SUCCESS,WALLET,2025-01-18
50417,10025,6450.00,SUCCESS,CARD,2025-01-13
50418,10025,48250.00,SUCCESS,CARD,2025-01-26
50419,10025,389.00,FAILED,CARD,2025-01-12
50420,10025,48193.00,SUCCESS,CARD,2025-01-09
50421,10025,30038.00,FAILED,CARD,2025-01-04
50422,10025,36830.00,SUCCESS,CARD,2025-01-21
50423,10025,168.00,SUCCESS,WALLET,2025-01-19
50424,10025,31705.00,SUCCESS,WALLET,2025-01-01
50425,10025,35068.00,SUCCESS,WALLET,2025-01-13
50426,10025,7943.00,SUCCESS,CARD,2025-01-29
50427,10025,46746.00,SUCCESS,BANK,2025-01-28
50428,10025,47358.00,SUCCESS,WALLET,2025-01-14
50429,10025,49167.00,SUCCESS,CARD,2025-01-24
50430,10026,18851.00,SUCCESS,BANK,2025-01-28
50431,10026,4991.00,FAILED,WALLET,2025-01-04
50432,10026,17602.00,SUCCESS,CARD,2025-01-16
50433,10026,5818.00,SUCCESS,WALLET,2025-01-08
50434,10026,8854.00,SUCCESS,BANK,2025-01-05
50435,10026,21055.00,SUCCESS,BANK,2025-01-16
50436,10026,43507.00,FAILED,BANK,2025-01-22
50437,10026,24406.00,SUCCESS,CARD,2025-01-28
50438,10026,31634.00,SUCCESS,BANK,2025-01-09
50439,10026,39337.00,SUCCESS,WALLET,2025-01-19
50440,10027,20033.00,SUCCESS,WALLET,2025-01-22
50441,10027,15495.00,SUCCESS,WALLET,2025-01-06
50442,10027,16232.00,SUCCESS,CARD,2025-01-06
50443,10027,30788.00,SUCCESS,CARD,2025-01-04
50444,10027,45536.00,SUCCESS,WALLET,2025-01-21
50445,10027,23535.00,SUCCESS,CARD,2025-01-01
50446,10027,16589.00,SUCCESS,WALLET,2025-01-01
50447,10027,37098.00,SUCCESS,WALLET,2025-01-16
50448,10027,26187.00,SUCCESS,WALLET,2025-01-05
50449,10027,21809.00,SUCCESS,CARD,2025-01-19
50450,10027,12125.00,SUCCESS,CARD,2025-01-13
50451,10028,1960.00,SUCCESS,BANK,2025-01-27
50452,10028,18343.00,SUCCESS,CARD,2025-01-03
50453,10028,47204.00,SUCCESS,WALLET,2025-01-08
50454,10028,10664.00,SUCCESS,WALLET,2025-01-23
50455,10028,45734.00,SUCCESS,WALLET,2025-01-05
50456,10028,4101.00,SUCCESS,BANK,2025-01-07
50457,10028,37790.00,SUCCESS,CARD,2025-01-06
50458,10028,32985.00,SUCCESS,WALLET,2025-01-14
50459,10028,28800.00,SUCCESS,WALLET,2025-01-15
50460,10028,11692.00,SUCCESS,WALLET,2025-01-01
50461,10028,12191.00,SUCCESS,WALLET,2025-01-10
50462,10028,28342.00,SUCCESS,CARD,2025-01-02
50463,10029,6237.00,SUCCESS,BANK,2025-01-13
50464,10029,45450.00,SUCCESS,BANK,2025-01-16
50465,10029,39104.00,SUCCESS,WALLET,2025-01-11
50466,10029,38586.00,SUCCESS,BANK,2025-01-20
50467,10029,48742.00,SUCCESS,WALLET,2025-01-11
50468,10029,44162.00,SUCCESS,WALLET,2025-01-25
50469,10029,34726.00,SUCCESS,CARD,2025-01-01
50470,10029,28951.00,SUCCESS,WALLET,2025-01-16
50471,10029,47806.00,SUCCESS,WALLET,2025-01-11
50472,10029,37784.00,SUCCESS,WALLET,2025-01-30
50473,10029,43314.00,SUCCESS,CARD,2025-01-29
50474,10029,34729.00,SUCCESS,WALLET,2025-01-16
50475,10029,33951.00,SUCCESS,CARD,2025-01-28
50476,10030,2371.00,SUCCESS,CARD,2025-01-20
50477,10030,42571.00,SUCCESS,WALLET,2025-01-05
50478,10030,32116.00,SUCCESS,WALLET,2025-01-23
50479,10030,6896.00,SUCCESS,BANK,2025-01-29
